Instrument Id,Instrument Type,Currency,Face Value,Book Value,Instrument Issue Date,Instrument Maturity Date,Next Principal Payment Amount,Next Interest Payment Amount,Rating Agency,Credit Rating,Customer Type,Next Principal Payment Due Date,Next Interest Payment Due Date,Accrued Interest,Included in Capital Tier 2
100028655000008,Chứng chỉ tiền gửi,VND,"1,500,000,000 "," 1,500,000,000 ",2/13/2017,2/13/2024," 1,500,000,000 ",,,,Khách hàng cá nhân,2/13/2024,2/13/2023," 68,400,000 ", Yes 
100028655000009,Chứng chỉ tiền gửi,VND,"2,000,000,000 "," 2,000,000,000 ",3/15/2017,3/15/2024," 2,000,000,000 ",,,,Khách hàng cá nhân,3/15/2024,3/15/2023," 78,400,000 ", Yes 
100028655000092,Chứng chỉ tiền gửi,VND,"18,000,000,000 "," 18,000,000,000 ",10/16/2020,10/16/2026," 18,000,000,000 ",,,,Khách hàng cá nhân,10/16/2026,10/16/2022," 1,225,479,452 ", Yes 
100030071000043,Chứng chỉ tiền gửi,VND,"520,000,000 "," 520,000,000 ",10/21/2020,10/21/2026," 520,000,000 ",,,,Khách hàng cá nhân,10/21/2026,10/21/2022," 34,896,986 ", Yes 
100030071000046,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",3/18/2021,3/18/2027," 500,000,000 ",,,,Khách hàng cá nhân,3/18/2027,3/18/2023," 19,430,137 ", Yes 
100030071000049,Chứng chỉ tiền gửi,VND,"1,200,000,000 "," 1,200,000,000 ",2/28/2017,2/28/2024," 1,200,000,000 ",,,,Khách hàng cá nhân,2/28/2024,2/28/2023," 51,120,000 ", Yes 
100030071000050,Chứng chỉ tiền gửi,VND,"800,000,000 "," 800,000,000 ",2/28/2017,2/28/2024," 800,000,000 ",,,,Khách hàng cá nhân,2/28/2024,2/28/2023," 34,080,000 ", Yes 
100031116700003,Chứng chỉ tiền gửi,VND,"410,000,000 "," 410,000,000 ",3/20/2017,3/20/2024," 410,000,000 ",,,,Khách hàng cá nhân,3/20/2024,3/20/2023," 15,662,000 ", Yes 
100032146200005,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/29/2017,3/29/2024," 100,000,000 ",,,,Khách hàng cá nhân,3/29/2024,3/29/2023," 3,640,000 ", Yes 
100032146200006,Chứng chỉ tiền gửi,VND,"60,000,000 "," 60,000,000 ",3/30/2017,3/30/2024," 60,000,000 ",,,,Khách hàng cá nhân,3/30/2024,3/30/2023," 2,172,000 ", Yes 
100033955300002,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/1/2017,3/1/2024," 200,000,000 ",,,,Khách hàng cá nhân,3/1/2024,3/1/2023," 8,400,000 ", Yes 
100033982500007,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",5/28/2020,5/28/2026," 200,000,000 ",,,,Khách hàng cá nhân,5/28/2026,5/28/2023," 5,109,041 ", Yes 
100034054700002,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",3/8/2017,3/8/2024," 150,000,000 ",,,,Khách hàng cá nhân,3/8/2024,3/8/2023," 6,090,000 ", Yes 
100035232300009,Chứng chỉ tiền gửi,VND,"50,000,000 "," 50,000,000 ",5/4/2020,5/4/2026," 50,000,000 ",,,,Khách hàng cá nhân,5/4/2026,5/4/2023," 1,520,548 ", Yes 
100035232300010,Chứng chỉ tiền gửi,VND,"50,000,000 "," 50,000,000 ",5/4/2020,5/4/2026," 50,000,000 ",,,,Khách hàng cá nhân,5/4/2026,5/4/2023," 1,520,548 ", Yes 
100035232300011,Chứng chỉ tiền gửi,VND,"50,000,000 "," 50,000,000 ",5/4/2020,5/4/2026," 50,000,000 ",,,,Khách hàng cá nhân,5/4/2026,5/4/2023," 1,520,548 ", Yes 
100035232300012,Chứng chỉ tiền gửi,VND,"50,000,000 "," 50,000,000 ",5/4/2020,5/4/2026," 50,000,000 ",,,,Khách hàng cá nhân,5/4/2026,5/4/2023," 1,520,548 ", Yes 
100048610300007,Chứng chỉ tiền gửi,VND,"140,000,000 "," 140,000,000 ",3/9/2017,3/9/2024," 140,000,000 ",,,,Khách hàng cá nhân,3/9/2024,3/9/2023," 5,656,000 ", Yes 
100048610300011,Chứng chỉ tiền gửi,VND,"70,000,000 "," 70,000,000 ",3/9/2017,3/9/2024," 70,000,000 ",,,,Khách hàng cá nhân,3/9/2024,3/9/2023," 2,828,000 ", Yes 
100048883000004,Chứng chỉ tiền gửi,VND,"30,000,000 "," 30,000,000 ",9/10/2019,9/10/2025," 30,000,000 ",,,,Khách hàng cá nhân,9/10/2025,9/10/2023," 129,452 ", Yes 
100053909900023,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",3/24/2021,3/24/2027," 300,000,000 ",,,,Khách hàng cá nhân,3/24/2027,3/24/2023," 11,303,014 ", Yes 
100058353500002,Chứng chỉ tiền gửi,VND,"20,000,000 "," 20,000,000 ",8/28/2019,8/28/2025," 20,000,000 ",,,,Khách hàng cá nhân,8/28/2025,8/28/2023," 139,726 ", Yes 
100058423500007,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",9/25/2020,9/25/2026," 300,000,000 ",,,,Khách hàng cá nhân,9/25/2026,9/25/2023," 379,726 ", Yes 
100058423500016,Chứng chỉ tiền gửi,VND,"5,500,000,000 "," 5,500,000,000 ",6/22/2021,6/22/2028," 5,500,000,000 ",,,,Khách hàng cá nhân,6/22/2028,6/22/2023," 114,143,836 ", Yes 
100058423500021,Chứng chỉ tiền gửi,VND,"1,440,000,000 "," 1,440,000,000 ",3/9/2022,4/9/2023," 1,440,000,000 ",,,,Khách hàng cá nhân,4/9/2023,4/9/2023," 58,515,288 ", No 
100058423500022,Chứng chỉ tiền gửi,VND,"1,820,000,000 "," 1,820,000,000 ",3/9/2022,4/9/2023," 1,820,000,000 ",,,,Khách hàng cá nhân,4/9/2023,4/9/2023," 73,956,822 ", No 
100061092800004,Chứng chỉ tiền gửi,VND,"1,500,000,000 "," 1,500,000,000 ",10/11/2019,10/11/2025," 1,500,000,000 ",,,,Khách hàng cá nhân,10/11/2025,10/11/2022," 103,582,192 ", Yes 
100061092800020,Chứng chỉ tiền gửi,VND,"230,000,000 "," 230,000,000 ",10/10/2020,10/10/2026," 230,000,000 ",,,,Khách hàng cá nhân,10/10/2026,10/10/2022," 15,927,342 ", Yes 
100061092800023,Chứng chỉ tiền gửi,VND,"310,000,000 "," 310,000,000 ",10/12/2020,10/12/2026," 310,000,000 ",,,,Khách hàng cá nhân,10/12/2026,10/12/2022," 21,346,685 ", Yes 
100062429000024,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",10/16/2020,10/16/2026," 1,000,000,000 ",,,,Khách hàng cá nhân,10/16/2026,10/16/2022," 68,082,192 ", Yes 
100064406600002,Chứng chỉ tiền gửi,VND,"80,000,000 "," 80,000,000 ",12/2/2019,12/2/2025," 80,000,000 ",,,,Khách hàng cá nhân,12/2/2025,12/2/2022," 4,715,178 ", Yes 
100064406600005,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",9/25/2020,9/25/2026," 300,000,000 ",,,,Khách hàng cá nhân,9/25/2026,9/25/2023," 379,726 ", Yes 
100067765600022,Chứng chỉ tiền gửi,VND,"1,650,000,000 "," 1,650,000,000 ",6/23/2021,6/23/2028," 1,650,000,000 ",,,,Khách hàng cá nhân,6/23/2028,6/23/2023," 33,904,110 ", Yes 
100067765600023,Chứng chỉ tiền gửi,VND,"250,000,000 "," 250,000,000 ",7/9/2021,7/9/2028," 250,000,000 ",,,,Khách hàng cá nhân,7/9/2028,7/9/2023," 4,315,068 ", Yes 
100068078900017,Chứng chỉ tiền gửi,VND,"130,000,000 "," 130,000,000 ",7/7/2021,7/7/2028," 130,000,000 ",,,,Khách hàng cá nhân,7/7/2028,7/7/2023," 2,297,260 ", Yes 
100091415400014,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",10/19/2020,10/19/2026," 1,000,000,000 ",,,,Khách hàng cá nhân,10/19/2026,10/19/2022," 67,498,630 ", Yes 
100091415400015,Chứng chỉ tiền gửi,VND,"1,090,000,000 "," 1,090,000,000 ",10/19/2020,10/19/2026," 1,090,000,000 ",,,,Khách hàng cá nhân,10/19/2026,10/19/2022," 73,573,507 ", Yes 
100091425500007,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",10/6/2020,10/6/2026," 100,000,000 ",,,,Khách hàng cá nhân,10/6/2026,10/6/2022," 7,002,740 ", Yes 
100091425500008,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",10/10/2020,10/10/2026," 100,000,000 ",,,,Khách hàng cá nhân,10/10/2026,10/10/2022," 6,924,932 ", Yes 
100091425500009,Chứng chỉ tiền gửi,VND,"250,000,000 "," 250,000,000 ",10/10/2020,10/10/2026," 250,000,000 ",,,,Khách hàng cá nhân,10/10/2026,10/10/2022," 17,312,329 ", Yes 
100091425500010,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",10/19/2020,10/19/2026," 1,000,000,000 ",,,,Khách hàng cá nhân,10/19/2026,10/19/2022," 67,498,630 ", Yes 
100093375200003,Chứng chỉ tiền gửi,VND,"1,400,000,000 "," 1,400,000,000 ",10/10/2020,10/10/2026," 1,400,000,000 ",,,,Khách hàng cá nhân,10/10/2026,10/10/2022," 96,949,041 ", Yes 
100105631800002,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/18/2021,3/18/2027," 200,000,000 ",,,,Khách hàng cá nhân,3/18/2027,3/18/2023," 7,772,055 ", Yes 
244131249200007,Chứng chỉ tiền gửi,VND,"1,070,000,000 "," 1,070,000,000 ",9/26/2019,9/26/2025," 1,070,000,000 ",,,,Khách hàng cá nhân,9/26/2025,9/26/2023," 1,187,260 ", Yes 
401002828100028,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/29/2022,4/29/2023," 100,000,000 ",,,,Khách hàng cá nhân,4/29/2023,4/29/2023," 3,669,041 ", No 
401002842300282,Chứng chỉ tiền gửi,VND,"400,000,000 "," 400,000,000 ",6/22/2021,6/22/2028," 400,000,000 ",,,,Khách hàng cá nhân,6/22/2028,6/22/2023," 8,301,370 ", Yes 
401002859200025,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",7/12/2021,7/12/2028," 500,000,000 ",,,,Khách hàng cá nhân,7/12/2028,7/12/2023," 8,321,918 ", Yes 
401002871700316,Chứng chỉ tiền gửi,VND,"1,200,000,000 "," 1,200,000,000 ",8/3/2019,8/3/2025," 1,200,000,000 ",,,,Khách hàng cá nhân,8/3/2025,8/3/2023," 14,547,945 ", Yes 
401002875600062,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",7/2/2021,7/2/2028," 300,000,000 ",,,,Khách hàng cá nhân,7/2/2028,7/2/2023," 5,609,589 ", Yes 
401002875600066,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",10/30/2021,4/30/2023," 500,000,000 ",,,,Khách hàng cá nhân,4/30/2023,4/30/2023," 14,556,164 ", No 
401002883100066,Chứng chỉ tiền gửi,VND,"190,000,000 "," 190,000,000 ",10/25/2021,4/25/2023," 190,000,000 ",,,,Khách hàng cá nhân,4/25/2023,4/25/2023," 5,710,932 ", No 
401003026200126,Chứng chỉ tiền gửi,VND,"400,000,000 "," 400,000,000 ",10/30/2021,4/30/2023," 400,000,000 ",,,,Khách hàng cá nhân,4/30/2023,4/30/2023," 11,644,932 ", No 
401003075000013,Chứng chỉ tiền gửi,VND,"510,000,000 "," 510,000,000 ",10/19/2021,4/19/2023," 510,000,000 ",,,,Khách hàng cá nhân,4/19/2023,4/19/2023," 15,907,808 ", No 
401003091100044,Chứng chỉ tiền gửi,VND,"190,000,000 "," 190,000,000 ",3/23/2022,4/23/2023," 190,000,000 ",,,,Khách hàng cá nhân,4/23/2023,4/23/2023," 7,196,055 ", No 
401003135300030,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",10/19/2021,4/19/2023," 200,000,000 ",,,,Khách hàng cá nhân,4/19/2023,4/19/2023," 6,238,356 ", No 
401003170600108,Chứng chỉ tiền gửi,VND,"800,000,000 "," 800,000,000 ",10/26/2021,4/26/2023," 800,000,000 ",,,,Khách hàng cá nhân,4/26/2023,4/26/2023," 53,282,192 ", No 
401003170600117,Chứng chỉ tiền gửi,VND,"2,100,000,000 "," 2,100,000,000 ",8/3/2019,8/3/2025," 2,100,000,000 ",,,,Khách hàng cá nhân,8/3/2025,8/3/2023," 25,458,904 ", Yes 
401004844800013,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/21/2022,4/21/2023," 200,000,000 ",,,,Khách hàng cá nhân,4/21/2023,4/21/2023," 7,653,699 ", No 
401007282000033,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/15/2022,4/15/2023," 200,000,000 ",,,,Khách hàng cá nhân,4/15/2023,4/15/2023," 7,890,411 ", No 
401008043000029,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",3/11/2022,4/11/2023," 300,000,000 ",,,,Khách hàng cá nhân,4/11/2023,4/11/2023," 12,072,329 ", No 
401011722500021,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",10/20/2021,4/20/2023," 200,000,000 ",,,,Khách hàng cá nhân,4/20/2023,4/20/2023," 13,555,616 ", No 
401012639700018,Chứng chỉ tiền gửi,VND,"570,000,000 "," 570,000,000 ",10/27/2021,4/27/2023," 570,000,000 ",,,,Khách hàng cá nhân,4/27/2023,4/27/2023," 16,917,288 ", No 
401013835700080,Chứng chỉ tiền gửi,VND,"1,210,000,000 "," 1,210,000,000 ",6/14/2021,6/14/2028," 1,210,000,000 ",,,,Khách hàng cá nhân,6/14/2028,6/14/2023," 27,100,685 ", Yes 
401013835700082,Chứng chỉ tiền gửi,VND,"4,780,000,000 "," 4,780,000,000 ",7/8/2021,7/8/2028," 4,780,000,000 ",,,,Khách hàng cá nhân,7/8/2028,7/8/2023," 83,486,301 ", Yes 
401015845300015,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",3/6/2017,3/6/2024," 500,000,000 ",,,,Khách hàng cá nhân,3/6/2024,3/6/2023," 20,500,000 ", Yes 
401015845300032,Chứng chỉ tiền gửi,VND,"600,000,000 "," 600,000,000 ",10/25/2021,4/25/2023," 600,000,000 ",,,,Khách hàng cá nhân,4/25/2023,4/25/2023," 18,034,521 ", No 
401021945100025,Chứng chỉ tiền gửi,VND,"160,000,000 "," 160,000,000 ",10/22/2021,4/22/2023," 160,000,000 ",,,,Khách hàng cá nhân,4/22/2023,4/22/2023," 4,899,945 ", No 
401024895900034,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/17/2022,4/17/2023," 100,000,000 ",,,,Khách hàng cá nhân,4/17/2023,4/17/2023," 3,905,753 ", No 
401025339200007,Chứng chỉ tiền gửi,VND,"350,000,000 "," 350,000,000 ",3/6/2017,3/6/2024," 350,000,000 ",,,,Khách hàng cá nhân,3/6/2024,3/6/2023," 14,350,000 ", Yes 
401026279300033,Chứng chỉ tiền gửi,VND,"400,000,000 "," 400,000,000 ",10/25/2021,4/25/2023," 400,000,000 ",,,,Khách hàng cá nhân,4/25/2023,4/25/2023," 26,719,452 ", No 
401027587100015,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",10/28/2021,4/28/2023," 100,000,000 ",,,,Khách hàng cá nhân,4/28/2023,4/28/2023," 2,949,041 ", No 
401027802100003,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/18/2017,3/18/2024," 100,000,000 ",,,,Khách hàng cá nhân,3/18/2024,3/18/2023," 3,860,000 ", Yes 
401027911000009,Chứng chỉ tiền gửi,VND,"480,000,000 "," 480,000,000 ",3/28/2022,4/28/2023," 480,000,000 ",,,,Khách hàng cá nhân,4/28/2023,4/28/2023," 17,706,082 ", No 
401029584200010,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",10/20/2021,4/20/2023," 150,000,000 ",,,,Khách hàng cá nhân,4/20/2023,4/20/2023," 4,650,411 ", No 
401030469300009,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",10/20/2021,4/20/2023," 500,000,000 ",,,,Khách hàng cá nhân,4/20/2023,4/20/2023," 33,889,041 ", No 
401030469300010,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",3/28/2022,4/28/2023," 500,000,000 ",,,,Khách hàng cá nhân,4/28/2023,4/28/2023," 18,443,836 ", No 
401032031800043,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",6/22/2021,6/22/2028," 500,000,000 ",,,,Khách hàng cá nhân,6/22/2028,6/22/2023," 10,376,712 ", Yes 
401032031800055,Chứng chỉ tiền gửi,VND,"650,000,000 "," 650,000,000 ",6/22/2021,6/22/2028," 650,000,000 ",,,,Khách hàng cá nhân,6/22/2028,6/22/2023," 13,489,726 ", Yes 
401034233000026,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",6/22/2021,6/22/2028," 500,000,000 ",,,,Khách hàng cá nhân,6/22/2028,6/22/2023," 10,376,712 ", Yes 
401034257100014,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",3/11/2022,4/11/2023," 300,000,000 ",,,,Khách hàng cá nhân,4/11/2023,4/11/2023," 12,072,329 ", No 
401036091000007,Chứng chỉ tiền gửi,VND,"470,000,000 "," 470,000,000 ",8/16/2019,8/16/2025," 470,000,000 ",,,,Khách hàng cá nhân,8/16/2025,8/16/2023," 4,442,466 ", Yes 
401039835300007,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",9/22/2020,9/22/2026," 1,000,000,000 ",,,,Khách hàng cá nhân,9/22/2026,9/22/2023," 1,898,630 ", Yes 
401040742900008,Chứng chỉ tiền gửi,VND,"190,000,000 "," 190,000,000 ",6/29/2021,6/29/2028," 190,000,000 ",,,,Khách hàng cá nhân,6/29/2028,6/29/2023," 3,669,863 ", Yes 
401041362700008,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",6/30/2021,6/30/2028," 300,000,000 ",,,,Khách hàng cá nhân,6/30/2028,6/30/2023," 5,732,877 ", Yes 
401042811300019,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",10/27/2021,4/27/2023," 150,000,000 ",,,,Khách hàng cá nhân,4/27/2023,4/27/2023," 4,451,918 ", No 
401046599700007,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/21/2022,4/21/2023," 200,000,000 ",,,,Khách hàng cá nhân,4/21/2023,4/21/2023," 7,653,699 ", No 
401057774300014,Chứng chỉ tiền gửi,VND,"250,000,000 "," 250,000,000 ",3/18/2021,3/18/2027," 250,000,000 ",,,,Khách hàng cá nhân,3/18/2027,3/18/2023," 9,715,068 ", Yes 
401059043700023,Chứng chỉ tiền gửi,VND,"160,000,000 "," 160,000,000 ",7/8/2021,7/8/2028," 160,000,000 ",,,,Khách hàng cá nhân,7/8/2028,7/8/2023," 2,794,521 ", Yes 
401067294200005,Chứng chỉ tiền gửi,VND,"1,100,000,000 "," 1,100,000,000 ",10/19/2020,10/19/2022," 1,100,000,000 ",,,,Khách hàng cá nhân,10/19/2022,10/19/2022," 171,660,274 ", No 
401073828500003,Chứng chỉ tiền gửi,VND,"20,000,000 "," 20,000,000 ",5/7/2020,5/7/2026," 20,000,000 ",,,,Khách hàng cá nhân,5/7/2026,5/7/2023," 596,055 ", Yes 
401104499300004,Chứng chỉ tiền gửi,VND,"370,000,000 "," 370,000,000 ",3/28/2022,4/28/2023," 370,000,000 ",,,,Khách hàng cá nhân,4/28/2023,4/28/2023," 13,648,438 ", No 
402003591800054,Chứng chỉ tiền gửi,VND,"110,000,000 "," 110,000,000 ",6/18/2021,6/18/2028," 110,000,000 ",,,,Khách hàng cá nhân,6/18/2028,6/18/2023," 2,373,288 ", Yes 
402003601900014,Chứng chỉ tiền gửi,VND,"520,000,000 "," 520,000,000 ",3/17/2017,3/17/2024," 520,000,000 ",,,,Khách hàng cá nhân,3/17/2024,3/17/2023," 20,176,000 ", Yes 
402003601900028,Chứng chỉ tiền gửi,VND,"940,000,000 "," 940,000,000 ",11/11/2019,11/11/2025," 940,000,000 ",,,,Khách hàng cá nhân,11/11/2025,11/11/2022," 59,243,178 ", Yes 
402003601900032,Chứng chỉ tiền gửi,VND,"800,000,000 "," 800,000,000 ",4/5/2021,4/5/2027," 800,000,000 ",,,,Khách hàng cá nhân,4/5/2027,4/5/2023," 29,032,329 ", Yes 
402003632400077,Chứng chỉ tiền gửi,VND,"110,000,000 "," 110,000,000 ",10/21/2021,4/21/2023," 110,000,000 ",,,,Khách hàng cá nhân,4/21/2023,4/21/2023," 7,434,041 ", No 
402003669300117,Chứng chỉ tiền gửi,VND,"700,000,000 "," 700,000,000 ",3/8/2022,4/8/2023," 700,000,000 ",,,,Khách hàng cá nhân,4/8/2023,4/8/2023," 28,583,014 ", No 
402003669300118,Chứng chỉ tiền gửi,VND,"1,250,000,000 "," 1,250,000,000 ",3/21/2022,4/21/2023," 1,250,000,000 ",,,,Khách hàng cá nhân,4/21/2023,4/21/2023," 47,835,616 ", No 
402003669300119,Chứng chỉ tiền gửi,VND,"800,000,000 "," 800,000,000 ",3/23/2022,4/23/2023," 800,000,000 ",,,,Khách hàng cá nhân,4/23/2023,4/23/2023," 30,299,178 ", No 
402003684700100,Chứng chỉ tiền gửi,VND,"450,000,000 "," 450,000,000 ",3/12/2022,4/12/2023," 450,000,000 ",,,,Khách hàng cá nhân,4/12/2023,4/12/2023," 18,019,726 ", No 
402003699600046,Chứng chỉ tiền gửi,VND,"1,800,000,000 "," 1,800,000,000 ",10/28/2019,10/28/2025," 1,800,000,000 ",,,,Khách hàng cá nhân,10/28/2025,10/28/2022," 118,346,301 ", Yes 
402003703800008,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",3/21/2017,3/21/2024," 300,000,000 ",,,,Khách hàng cá nhân,3/21/2024,3/21/2023," 11,400,000 ", Yes 
402003715300044,Chứng chỉ tiền gửi,VND,"120,000,000 "," 120,000,000 ",3/31/2017,3/31/2024," 120,000,000 ",,,,Khách hàng cá nhân,3/31/2024,3/31/2023," 4,344,000 ", Yes 
402003716700004,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",1/25/2017,1/25/2024," 500,000,000 ",,,,Khách hàng cá nhân,1/25/2024,1/25/2023," 24,600,000 ", Yes 
402003716700010,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",6/23/2021,6/23/2028," 150,000,000 ",,,,Khách hàng cá nhân,6/23/2028,6/23/2023," 3,082,192 ", Yes 
402003731000055,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/22/2022,4/22/2023," 100,000,000 ",,,,Khách hàng cá nhân,4/22/2023,4/22/2023," 3,807,123 ", No 
402003731000056,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",3/22/2022,4/22/2023," 150,000,000 ",,,,Khách hàng cá nhân,4/22/2023,4/22/2023," 5,710,685 ", No 
402003731000057,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/22/2022,4/22/2023," 200,000,000 ",,,,Khách hàng cá nhân,4/22/2023,4/22/2023," 7,614,247 ", No 
402003746700003,Chứng chỉ tiền gửi,VND,"630,000,000 "," 630,000,000 ",3/30/2021,3/30/2027," 630,000,000 ",,,,Khách hàng cá nhân,3/30/2027,3/30/2023," 22,990,685 ", Yes 
402003759200132,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/10/2022,4/10/2023," 200,000,000 ",,,,Khách hàng cá nhân,4/10/2023,4/10/2023," 8,087,671 ", No 
402003764000014,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/15/2022,4/15/2023," 200,000,000 ",,,,Khách hàng cá nhân,4/15/2023,4/15/2023," 7,890,411 ", No 
402003765900015,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",3/16/2022,4/16/2023," 1,000,000,000 ",,,,Khách hàng cá nhân,4/16/2023,4/16/2023," 39,254,795 ", No 
402003765900016,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",3/16/2022,4/16/2023," 500,000,000 ",,,,Khách hàng cá nhân,4/16/2023,4/16/2023," 19,627,397 ", No 
402003773700041,Chứng chỉ tiền gửi,VND,"1,500,000,000 "," 1,500,000,000 ",1/25/2017,1/25/2024," 1,500,000,000 ",,,,Khách hàng cá nhân,1/25/2024,1/25/2023," 73,800,000 ", Yes 
402003804200054,Chứng chỉ tiền gửi,VND,"1,530,000,000 "," 1,530,000,000 ",3/28/2022,4/28/2023," 1,530,000,000 ",,,,Khách hàng cá nhân,4/28/2023,4/28/2023," 56,438,137 ", No 
402003814800122,Chứng chỉ tiền gửi,VND,"120,000,000 "," 120,000,000 ",3/18/2022,4/18/2023," 120,000,000 ",,,,Khách hàng cá nhân,4/18/2023,4/18/2023," 4,663,233 ", No 
402003843500012,Chứng chỉ tiền gửi,VND,"700,000,000 "," 700,000,000 ",3/18/2022,4/18/2023," 700,000,000 ",,,,Khách hàng cá nhân,4/18/2023,4/18/2023," 27,202,192 ", No 
402003854800223,Chứng chỉ tiền gửi,VND,"900,000,000 "," 900,000,000 ",10/20/2021,4/20/2023," 900,000,000 ",,,,Khách hàng cá nhân,4/20/2023,4/20/2023," 27,902,466 ", No 
402003854800224,Chứng chỉ tiền gửi,VND,"450,000,000 "," 450,000,000 ",10/25/2021,4/25/2023," 450,000,000 ",,,,Khách hàng cá nhân,4/25/2023,4/25/2023," 13,525,890 ", No 
402003858300030,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/14/2022,4/14/2023," 100,000,000 ",,,,Khách hàng cá nhân,4/14/2023,4/14/2023," 3,964,932 ", No 
402003859200003,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/25/2022,4/25/2023," 200,000,000 ",,,,Khách hàng cá nhân,4/25/2023,4/25/2023," 7,495,890 ", No 
402003869000291,Chứng chỉ tiền gửi,VND,"1,450,000,000 "," 1,450,000,000 ",4/5/2021,4/5/2027," 1,450,000,000 ",,,,Khách hàng cá nhân,4/5/2027,4/5/2023," 52,621,096 ", Yes 
402003869000292,Chứng chỉ tiền gửi,VND,"1,350,000,000 "," 1,350,000,000 ",4/5/2021,4/5/2027," 1,350,000,000 ",,,,Khách hàng cá nhân,4/5/2027,4/5/2023," 48,992,055 ", Yes 
